"ID","中文名稱","英文名稱","等級","HP","種族","體型","屬性","經驗值","職業經驗值","防禦","魔防","100%命中(僅供參考)","95%迴避(僅供參考)","掉落物","出沒地"
"1494","巨象甲蟲","KIND_OF_BEETLE","66","5,888","昆蟲","小","地 1","3872","1063","79","8","302","275","(服飾)竹蜻蜓髮圈(歸屬)(???%), 三叉戟[3](???%), 巨象甲蟲之螯(22.5%), 巨象甲蟲卡片(0.01%), 昆蟲外殼(2.5%), 昆蟲硬殼(32.5%), 昆蟲觸角(5.0%), 鐵盾[1](0.01%)","mjolnir_07(妙勒尼山脈南區), mjolnir_08(妙勒尼山脈南區), mjolnir_10(妙勒尼山脈南區), pay_fild10(斐揚森林)"
"1687","綠變色龍","GREEN_IGUANA","66","6,866","動物","中","地 2","3872","1063","96","18","300","280","(服飾)鮮綠髮帶(歸屬)(???%), 哈密瓜(2.5%), 毀滅之斧[2](2-3詞條)(0.1%), 爬蟲類舌頭(5.0%), 綠色藥草(5.0%), 綠變色龍卡片(0.01%), 蘆薈汁液(0.05%), 蘆薈葉子(7.5%), 西納雷葉子(5.0%), 魔物飼料(10.0%)","cmd_fild01(巴不其卡森林)"
"2754","迅捷重金屬蝗蟲","C1_METALLER","66","29,440","昆蟲","中","火 1","55350","15941","72","12","296","298","哀唱草(0.5%), 堅硬外殼(75.0%), 火靈礦石(1.5%), 蝗蟲後腿(100.0%), 重金屬蝗蟲卡片(0.05%)","cmd_fild09(山特樂曼南區)"
"2787","憤怒巨象甲蟲","C4_KIND_OF_BEETLE","66","29,440","昆蟲","小","地 1","58080","15941","79","8","327","286","巨象甲蟲之螯(100.0%), 巨象甲蟲卡片(0.05%), 昆蟲外殼(12.5%), 昆蟲硬殼(100.0%), 昆蟲觸角(25.0%), 鐵盾[1](0.05%)","mjolnir_08(妙勒尼山脈南區)"
"2808","狡猾綠變色龍","C5_GREEN_IGUANA","66","34,330","動物","中","地 2","58080","15941","96","18","311","291","哈密瓜(12.5%), 爬蟲類舌頭(25.0%), 綠色藥草(25.0%), 綠變色龍卡片(0.05%), 蘆薈汁液(0.25%), 蘆薈葉子(37.5%), 西納雷葉子(25.0%), 魔物飼料(50.0%)","cmd_fild01(巴不其卡森林)"
"2809","迅捷將軍魔碑","C1_GREATEST_GENERAL","66","27,815","無形","中","火 2","55350","15941","114","36","300","270","停止標誌頭飾(0.05%), 地震術等級3(2.5%), 將軍魔碑卡片(0.05%), 布里刊(50.0%), 木錘[4](2-3詞條)(2.5%), 瑪哪樹枝(50.0%), 馬牌(7.5%), 黃色藥草(6.25%)","pay_fild10(斐揚森林)"
"1126","刺錘哥布靈","GOBLIN_5","67","7,545","人形","中","水 1","3834","1108","64","5","306","282","哥布靈卡片(0.01%), 橡木魔杖[3](2詞條)(0.08%), 紅色藥草(7.5%), 討厭的假面(0.08%), 雪勒結晶(45.0%), 黃色藥草(1.1%)","prt_f11_a(普隆德拉區域), prt_f11_b(普隆德拉區域), prt_f11_z(普隆德拉區域), prt_fild11(普隆德拉區域)"
"1038","俄塞里斯","OSIRIS","68","39,978,560","不死","中","不死 4","","","172","164","380","425","人面獅身帽(0.75%), 俄塞里斯卡片(0.01%), 妖短劍 泣神怨(0.75%), 王冠(1.0%), 神之手(5.0%)","b_pry_d04(金字塔4樓), b_pry_d04_z(金字塔4樓)"
"1110","土人","DOKEBI","68","6,095","惡魔","小","暗 1","3657","731","85","20","329","312","(服飾)狂歡爆炸頭假髮(歸屬)(???%), 土人之角(45.0%), 土人卡片(0.01%), 巫杖魂咬(0.01%), 火焰纏繞的面具(???%), 鋁原石(0.75%), 高級鐵砧(0.03%), 黃金(0.01%)","pay_d04_a(斐揚洞穴5樓-廢村), pay_d04_b(斐揚洞穴5樓-廢村), pay_d04_z(斐揚洞穴5樓-廢村), pay_dun04(斐揚洞穴5樓-廢村)"
"1119","傘蜥","FRILLDORA","68","6,474","動物","中","火 1","3982","1153","84","10","312","299","傘蜥卡片(0.01%), 傘蜥頸(27.5%), 爬蟲類舌頭(7.5%), 綠寶石(0.08%), 鋁原石(0.45%), 黃色魔力礦石(1.0%)","moc_f16_a(蘇克拉特沙漠), moc_f16_b(蘇克拉特沙漠), moc_f16_z(蘇克拉特沙漠), moc_fild16(蘇克拉特沙漠), moc_fild17(蘇克拉特沙漠)"
"1271","鱷魚人","ALLIGATOR","68","7,911","動物","中","水 1","3982","1153","62","30","321","286","(服飾)遮陽帽(歸屬)(???%), 剎勒空結晶(5.0%), 天地樹芽(0.01%), 擊刺長劍[3](???%), 神之金屬原石(0.65%), 老舊犯人服(3.0%), 虎蜥皮(10.0%), 鋼鐵鞭子[3](???%), 鱷魚人卡片(0.01%)","cmd_fild03(基乃依沼澤地)"
"1278","鐘乳巨石怪","STALACTIC_GOLEM","68","7,183","無形","大","無 4","4426","1315","230","5","316","308","(服飾)單色無邊帽(歸屬)(???%), 土靈原石(0.15%), 布里刊(24.25%), 彎刃長矛[3](2詞條)(???%), 星星的角(1.25%), 泥團(10.0%), 鋁(0.82%), 鋁原石(1.25%), 鐘乳巨石怪卡片(0.01%)","bea_d02_a(北邊洞穴盧安達), bea_d02_b(北邊洞穴盧安達), bea_d02_z(北邊洞穴盧安達), beach_dun2(北邊洞穴盧安達)"
"2644","憤怒鐘乳巨石怪","C4_STALACTIC_GOLEM","68","35,915","無形","大","無 4","66390","19724","230","5","330","308","土靈原石(0.75%), 布里刊(100.0%), 星星的角(6.25%), 泥團(50.0%), 鋁(4.1%), 鋁原石(6.25%), 鐘乳巨石怪卡片(0.05%)","bea_d02_a(北邊洞穴盧安達), bea_d02_b(北邊洞穴盧安達), bea_d02_z(北邊洞穴盧安達), beach_dun2(北邊洞穴盧安達)"
"2851","憤怒土人","C4_DOKEBI","68","30,475","惡魔","小","暗 1","66390","19724","85","20","345","312","土人之角(100.0%), 土人卡片(0.05%), 巫杖魂咬(0.05%), 鋁原石(3.75%), 高級鐵砧(0.15%), 黃金(0.01%)","pay_d04_a(斐揚洞穴5樓-廢村), pay_d04_b(斐揚洞穴5樓-廢村), pay_d04_z(斐揚洞穴5樓-廢村), pay_dun04(斐揚洞穴5樓-廢村)"
"2907","雄壯鱷魚人","C2_ALLIGATOR","68","79,110","動物","中","水 1","59730","17296","62","30","321","286","剎勒空結晶(25.0%), 天地樹芽(0.05%), 神之金屬原石(3.25%), 老舊犯人服(15.0%), 虎蜥皮(50.0%), 鱷魚人卡片(0.05%)","cmd_fild03(基乃依沼澤地)"
"1061","夢魘","NIGHTMARE","69","52,650","惡魔","大","念 3","38627","7726","116","15","304","321","夢魘卡片(0.01%), 大馬士革短劍[2](???%), 幸運珠鏈(0.01%), 神之金屬(0.3%), 神秘藍箱(0.15%), 藍色藥水(0.5%), 藍色藥草(2.5%), 馬蹄(30.0%)","gef_d01_a(吉芬地下密穴2樓), gef_d01_b(吉芬地下密穴2樓), gef_d01_z(吉芬地下密穴2樓), gef_d02_a(吉芬地下密穴3樓), gef_d02_b(吉芬地下密穴3樓), gef_d02_z(吉芬地下密穴3樓), gef_dun01(吉芬地下密穴2樓), gef_dun02(吉芬地下密穴3樓)"
"1511","古埃及王","AMON_RA","69","34,810,500","人形","大","地 3","","","213","123","376","370","人面獅身帽(0.75%), 古埃及王卡片(0.01%), 天地樹果實(15.0%), 羅誡塔石頭碎片(38.8%), 老舊卡冊(2.0%), 鋁(19.4%), 防禦戒指(0.25%)","b_pry_d06(金字塔地下2樓), b_pry_d06_z(金字塔地下2樓)"
"1118","噬人花","FLORA","70","8,673","植物","大","地 1","5203","961","99","29","315","312","向日葵頭飾(0.02%), 呢喃花(0.1%), 噬人樹花(45.0%), 噬人花卡片(0.01%), 彎刃長矛[3](2詞條)(???%), 植物梗(10.0%), 永恆玫瑰(0.01%), 蘆薈(0.05%), 蘆薈葉子(0.25%)","cmd_fild01(巴不其卡森林), cmd_fild03(基乃依沼澤地), gef_fild08(吉芬區域), mjolnir_07(妙勒尼山脈南區), mjolnir_08(妙勒尼山脈南區), mjolnir_10(妙勒尼山脈南區), mjolnir_11(妙勒尼山脈南區)"
"1166","野豬","SAVAGE","70","9,063","動物","大","地 1","4494","1247","126","3","294","297","(服飾)豬鼻子(歸屬)(???%), 大眼睛眼鏡(0.01%), 家畜血(0.01%), 德瑞尹長戟[2](???%), 葡萄(1.5%), 蜂膠(0.01%), 野豬卡片(0.01%), 野豬毛(45.0%), 野豬肉(0.25%), 鋁原石(0.35%)","maz_d01_a(迷宮森林1樓), maz_d01_b(迷宮森林1樓), maz_d01_z(迷宮森林1樓), mjolnir_07(妙勒尼山脈南區), mjolnir_08(妙勒尼山脈南區), mjolnir_09(妙勒尼山脈南邊山麓), pay_fild10(斐揚森林), prt_maze01(迷宮森林1樓)"
"1265","綠餅人","COOKIE","70","31,457","人形","小","無 3","18874","3487","112","56","296","276","(服飾)甜甜蜂蜜棒(歸屬)(???%), 戰士長靴[1](???%), 柺杖糖(0.75%), 治癒術等級3(0.5%), 甜餅人卡片(0.01%), 糖果(1.6%), 蒼蠅翅膀(5.0%), 薑餅(15.0%), 輕便鞋[1](0.15%)","xma_d01_a(玩具工廠倉庫), xma_d01_b(玩具工廠倉庫), xma_d01_z(玩具工廠倉庫), xma_d02_a(玩具分類場), xma_d02_b(玩具分類場), xma_d02_z(玩具分類場), xmas_dun01(玩具工廠倉庫), xmas_dun02(玩具分類場)"
"1281","賢者蟲","SAGEWORM","70","8,501","動物","小","無 3","","","109","45","305","298","(服飾)學士帽(歸屬)(???%), 冰箭術等級5(0.5%), 學士帽(0.01%), 拳刃[3](2-3詞條)(???%), 火箭術等級5(0.5%), 破舊書頁(5.0%), 蚯蚓皮(15.0%), 賢者蟲卡片(0.01%)","gl_c01_a(克雷斯特漢姆古城1樓), gl_c01_b(克雷斯特漢姆古城1樓), gl_c01_z(克雷斯特漢姆古城1樓), gl_cas01(克雷斯特漢姆古城1樓), gl_in01(克雷斯特漢姆 室內)"
"2673","菁英野豬","C3_SAVAGE","70","45,315","動物","大","地 1","67410","18710","126","3","294","297","大眼睛眼鏡(0.05%), 家畜血(0.05%), 葡萄(7.5%), 蜂膠(0.05%), 野豬卡片(0.05%), 野豬毛(100.0%), 野豬肉(1.25%), 鋁原石(1.75%)","mjolnir_07(妙勒尼山脈南區)"
"2865","菁英甜餅人","C3_COOKIE","70","333,056","人形","小","無 3","","","112","56","296","276","柺杖糖(3.75%), 治癒術等級3(2.5%), 甜餅人卡片(0.05%), 糖果(8.0%), 蒼蠅翅膀(25.0%), 薑餅(75.0%), 輕便鞋[1](0.75%)","xma_d01_a(玩具工廠倉庫), xma_d01_b(玩具工廠倉庫), xma_d01_z(玩具工廠倉庫), xmas_dun01(玩具工廠倉庫)"
"1180","九尾狐","NINE_TAIL","72","8,719","動物","中","火 3","5231","1046","95","40","320","364","九尾狐卡片(0.01%), 枯樹枝(0.5%), 狐狸尾巴(23.28%), 玻璃珠(1.0%), 神之金屬原石(0.5%), 神秘藍箱(0.5%), 萬能藥(1.75%), 蜂膠(1.25%), 雙手重劍[2](???%)","pay_d03_a(斐揚洞穴4樓-廢村), pay_d03_b(斐揚洞穴4樓-廢村), pay_d03_z(斐揚洞穴4樓-廢村), pay_d04_a(斐揚洞穴5樓-廢村), pay_d04_b(斐揚洞穴5樓-廢村), pay_d04_z(斐揚洞穴5樓-廢村), pay_dun03(斐揚洞穴4樓-廢村), pay_dun04(斐揚洞穴5樓-廢村)"
"1195","飛行魔書","RIDEWORD","74","10,563","無形","小","無 3","","","61","38","328","370","古魔法書(0.1%), 地靈之書(0.02%), 書[3](???%), 水靈之書(0.02%), 火靈之書(0.01%), 破舊書頁(24.25%), 風靈之書(0.01%), 飛行魔書卡片(0.01%)","c_tower1(鐘塔1樓), c_tower2(鐘塔2樓), c_tower3(鐘塔3樓), c_tower4(鐘塔4樓), gl_c01_a(克雷斯特漢姆古城1樓), gl_c01_b(克雷斯特漢姆古城1樓), gl_c01_z(克雷斯特漢姆古城1樓), gl_c02_a(克雷斯特漢姆古城2樓), gl_c02_b(克雷斯特漢姆古城2樓), gl_c02_z(克雷斯特漢姆古城2樓), gl_cas01(克雷斯特漢姆古城1樓), gl_cas02(克雷斯特漢姆古城2樓), gl_in01(克雷斯特漢姆 室內), gl_k01_a(騎士團1樓), gl_k01_b(騎士團1樓), gl_k01_z(騎士團1樓), gl_knt01(騎士團1樓), tow_d01_a(鐘塔1樓), tow_d01_b(鐘塔1樓), tow_d01_z(鐘塔1樓), tow_d02_a(鐘塔2樓), tow_d02_b(鐘塔2樓), tow_d02_z(鐘塔2樓), tow_d03_a(鐘塔3樓), tow_d03_b(鐘塔3樓), tow_d03_z(鐘塔3樓)"
"1246","甜餅人","COOKIE_XMAS","74","32,895","人形","小","聖 2","19737","3676","96","72","291","270","XMAS甜餅人卡片(0.01%), 剎勒空結晶(1.0%), 十字弓[3](2-3詞條)(???%), 珍珠(0.23%), 禮物箱(0.03%), 紅色藥草(8.5%), 薑餅(20.0%), 連帽披肩[1](0.13%), 連帽披肩[1](???%)","xma_d01_a(玩具工廠倉庫), xma_d01_b(玩具工廠倉庫), xma_d01_z(玩具工廠倉庫), xma_d02_a(玩具分類場), xma_d02_b(玩具分類場), xma_d02_z(玩具分類場), xmas_dun01(玩具工廠倉庫), xmas_dun02(玩具分類場)"
"1285","弓手監護人","ARCHER_GUARDIAN","74","28,634","人形","大","無 4","","","56","60","365","460","",""
"2682","雄壯飛行魔書","C2_RIDEWORD","74","32,220","無形","小","無 3","","","61","38","328","370","古魔法書(0.5%), 地靈之書(0.1%), 水靈之書(0.1%), 火靈之書(0.05%), 破舊書頁(100.0%), 風靈之書(0.05%), 飛行魔書卡片(0.05%)","c_tower1(鐘塔1樓), tow_d01_a(鐘塔1樓), tow_d01_b(鐘塔1樓), tow_d01_z(鐘塔1樓)"
"1211","伊特瓢蟲","BRILIGHT","75","88,720","昆蟲","小","火 1","53232","10646","350","25","300","322","伊特瓢蟲卡片(0.01%), 剎勒空結晶(6.0%), 彩色外皮(26.68%), 白色藥草(13.0%), 秘刃闇嘯[1](???%), 鋁原石(1.1%), 風靈礦石(1.0%)","alde_dun02(鐘塔地下2樓)"
"1389","德古拉男爵","DRACULA","75","52,500,000","惡魔","大","暗 4","5155920","598455","252","146","390","466","伯爵斗篷(0.08%), 力量戒指(0.02%), 天地樹果實(23.5%), 貝利斯塔強弩(0.03%), 預言錄(0.02%)","b_gef_d02(吉芬地下密穴3樓), b_gef_d02_z(吉芬地下密穴3樓)"
"1260","鏡妖","DARK_FRAME","76","13,881","惡魔","中","暗 3","","","67","27","314","311","布里刊(23.28%), 斗篷[1](0.15%), 星星的角(0.4%), 水晶鏡子(0.02%), 紅色相框(5.0%), 鏡妖卡片(0.01%)","gl_c01_a(克雷斯特漢姆古城1樓), gl_c01_b(克雷斯特漢姆古城1樓), gl_c01_z(克雷斯特漢姆古城1樓), gl_cas01(克雷斯特漢姆古城1樓), gl_in01(克雷斯特漢姆 室內)"
"1192","惡靈","WRAITH","77","16,997","不死","大","不死 4","10199","2244","80","40","304","339","2克拉鑽石(0.03%), 婚禮頭紗(0.05%), 惡靈卡片(0.01%), 斗篷[1](0.05%), 智慧魔杖[3](???%), 紅色魔力礦石(3.25%), 透明之布(29.1%)","gl_chu_a(修道院), gl_chu_b(修道院), gl_chu_z(修道院), gl_church(修道院), gl_chy_a(地下公墓), gl_chy_b(地下公墓), gl_chy_z(地下公墓), gl_chyard(地下公墓)"
"1145","土撥鼠","MARTIN","78","11,996","動物","小","地 2","","","116","1439","309","281","(服飾)可口草莓帽(歸屬)(???%), 土撥鼠卡片(0.01%), 安全帽(0.01%), 拳刃[3](2-3詞條)(0.05%), 流星錘[2](???%), 變形鍋子(0.05%), 防風皮革眼鏡[1](0.03%), 鼠指甲(25.0%), 鼠鬚(45.0%)","maz_d01_a(迷宮森林1樓), maz_d01_b(迷宮森林1樓), maz_d01_z(迷宮森林1樓), mjo_d01_a(妙勒尼廢棄礦場1樓), mjo_d01_b(妙勒尼廢棄礦場1樓), mjo_d01_z(妙勒尼廢棄礦場1樓), mjo_d02_a(妙勒尼 廢棄礦場2樓), mjo_d02_b(妙勒尼 廢棄礦場2樓), mjo_d02_z(妙勒尼 廢棄礦場2樓), mjo_d03_a(妙勒尼廢棄礦場3樓), mjo_d03_b(妙勒尼廢棄礦場3樓), mjo_d03_z(妙勒尼廢棄礦場3樓), mjo_dun01(妙勒尼廢棄礦場1樓), mjo_dun02(妙勒尼 廢棄礦場2樓), mjo_dun03(妙勒尼廢棄礦場3樓), prt_maze01(迷宮森林1樓)"
"1189","獸人弓箭手","ORC_ARCHER","78","94,836","人形","中","地 1","56901","11380","67","31","313","372","地靈箭矢(12.5%), 彎刀[3](???%), 獸人弓箭手之弓(0.01%), 獸人弓箭手卡片(0.01%), 白色藥草(4.5%), 紅色藥草(7.0%), 銳利錐子(23.28%), 鋼鐵箭矢(5.0%), 風靈箭矢(12.5%)","alde_dun02(鐘塔地下2樓)"
"1249","邪惡禮盒","MYSTCASE","78","70,200","無形","中","無 3","42120","7781","100","22","302","287","(服飾)天使小禮帽(歸屬)(???%), 2克拉鑽石(0.03%), 小蛋糕(10.0%), 柺杖糖(0.45%), 珍珠(0.75%), 神秘藍箱(0.1%), 糖果(1.7%), 聖職之衣[1](2-3詞條)(???%), 蒼蠅翅膀(5.0%), 邪惡禮盒卡片(0.01%)","xma_d02_a(玩具分類場), xma_d02_b(玩具分類場), xma_d02_z(玩具分類場), xmas_dun02(玩具分類場)"
"2737","憤怒邪惡禮盒","C4_MYSTCASE","78","439,065","無形","中","無 3","","","100","22","307","287","2克拉鑽石(0.15%), 小蛋糕(50.0%), 柺杖糖(2.25%), 珍珠(3.75%), 神秘藍箱(0.5%), 糖果(8.5%), 蒼蠅翅膀(25.0%), 邪惡禮盒卡片(0.05%)","xma_d02_a(玩具分類場), xma_d02_b(玩具分類場), xma_d02_z(玩具分類場), xmas_dun02(玩具分類場)"
"2760","雄壯土撥鼠","C2_MARTIN","78","700,560","動物","小","地 2","","","116","1439","309","281","土撥鼠卡片(0.05%), 安全帽(0.05%), 拳刃[3](2-3詞條)(0.25%), 蒼蠅翅膀(25.0%), 變形鍋子(0.25%), 防風皮革眼鏡[1](0.15%), 鼠指甲(100.0%), 鼠鬚(100.0%)","mjo_d02_a(妙勒尼 廢棄礦場2樓), mjo_d02_b(妙勒尼 廢棄礦場2樓), mjo_d02_z(妙勒尼 廢棄礦場2樓), mjo_dun02(妙勒尼 廢棄礦場2樓)"
"1040","巨石怪","GOLEM","79","11,933","無形","大","無 3","5792","1695","190","12","307","284","(服飾)草原風(歸屬)(???%), 剎勒空結晶(1.1%), 巨石怪卡片(0.01%), 石心(45.0%), 銀盾[1](0.03%), 鋁原石(0.35%), 鋼鐵(0.75%), 鐵(1.75%), 黃色魔力礦石(1.0%)","cmd_fild06(山特樂曼西區), cmd_fild08(山特樂曼東區)"
"1150","月夜貓","MOONLIGHT","79","","惡魔","中","火 3","4354732","696922","254","81","405","446","月夜貓卡片(0.01%), 月靈短劍(0.5%), 秘銀長錘(0.75%), 純潔銀刃(3.25%), 鋁(13.0%), 體罰棒(2.5%)","b_pay_d04(斐揚洞穴5樓-廢村), b_pay_d04_z(斐揚洞穴5樓-廢村)"
"1165","泥人","SAND_MAN","79","11,933","無形","中","地 3","6078","1695","126","24","292","291","(服飾)沙灘排球(歸屬)(???%), 下級公會員治癒之杖[2](???%), 卡塔勒拳刃[2](2-3詞條)(???%), 土靈原石(0.18%), 星星的粉末(1.0%), 泥人卡片(0.01%), 鋁原石(0.59%), 黃晶沙(1.75%), 黃玉碎片(26.68%)","moc_f16_a(蘇克拉特沙漠), moc_f16_b(蘇克拉特沙漠), moc_f16_z(蘇克拉特沙漠), moc_fild16(蘇克拉特沙漠), moc_fild17(蘇克拉特沙漠)"
"2674","憤怒泥人","C4_SAND_MAN","79","59,665","無形","中","地 3","91170","25428","126","24","294","291","土靈原石(0.9%), 星星的粉末(5.0%), 泥人卡片(0.05%), 鋁原石(2.95%), 黃晶沙(8.75%), 黃玉碎片(100.0%)","moc_f16_a(蘇克拉特沙漠), moc_f16_b(蘇克拉特沙漠), moc_f16_z(蘇克拉特沙漠), moc_fild16(蘇克拉特沙漠)"
"2812","憤怒巨石怪","C4_GOLEM","79","59,665","無形","大","無 3","86880","25428","190","12","315","284","剎勒空結晶(5.5%), 巨石怪卡片(0.05%), 石心(100.0%), 銀盾[1](0.15%), 鋁原石(1.75%), 鋼鐵(3.75%), 鐵(8.75%), 黃色魔力礦石(5.0%)","cmd_fild06(山特樂曼西區)"
"1114","獵蠅","DUSTINESS","80","9,614","昆蟲","小","風 2","5990","1758","89","65","323","360","昆蟲觸角(10.0%), 星星的粉末(0.05%), 獵蠅卡片(0.01%), 紅色藥草(6.0%), 蛾蝶翅膀(2.5%), 蛾蝶蟲翅膀粉末(45.0%), 蝴蝶假面(0.02%), 雙手巨劍[2](???%)","maz_d01_a(迷宮森林1樓), maz_d01_b(迷宮森林1樓), maz_d01_z(迷宮森林1樓), mjolnir_12(妙勒尼山脈北邊山麓), prt_maze01(迷宮森林1樓)"
"1117","闇神官","EVIL_DRUID","80","18,880","不死","大","不死 4","11329","2492","88","45","313","336","(服飾)闇神官帽(歸屬)(???%), 7等料理書(0.02%), 斗篷[1](???%), 智慧石碑[1](3詞條)(???%), 聖職之帽[1](???%), 鐵製鎧甲[1](???%), 闇神官卡片(0.01%), 骷髏魔杖(0.01%)","gl_c02_a(克雷斯特漢姆古城2樓), gl_c02_b(克雷斯特漢姆古城2樓), gl_c02_z(克雷斯特漢姆古城2樓), gl_cas02(克雷斯特漢姆古城2樓), gl_chu_a(修道院), gl_chu_b(修道院), gl_chu_z(修道院), gl_church(修道院), gl_chy_a(地下公墓), gl_chy_b(地下公墓), gl_chy_z(地下公墓), gl_chyard(地下公墓)"
"2838","狡猾闇神官","C5_EVIL_DRUID","80","25,745","不死","大","不死 4","169921","33976","88","45","313","336","7等料理書(0.1%), 抗魔斗篷(0.05%), 白色藥草(50.0%), 聖職之帽[1](0.25%), 闇神官卡片(0.05%), 骷髏魔杖(0.05%)","gl_chu_a(修道院), gl_chu_b(修道院), gl_chu_z(修道院), gl_church(修道院)"
"2842","憤怒獵蠅","C4_DUSTINESS","80","48,070","昆蟲","小","風 2","89850","26364","69","50","329","360","昆蟲觸角(50.0%), 星星的粉末(0.25%), 獵蠅卡片(0.05%), 紅色藥草(30.0%), 蛾蝶翅膀(12.5%), 蛾蝶蟲翅膀粉末(100.0%), 蝴蝶假面(0.1%)","mjolnir_12(妙勒尼山脈北邊山麓)"
"1127","蚯蚓","HODE","81","12,356","動物","中","地 2","6496","1820","91","24","305","296","(服飾)刮鬍泡沫(歸屬)(???%), 地靈礦石(0.6%), 湯恩劍[2](0.05%), 營養蚯蚓(0.1%), 盲人之證(0.01%), 粘稠液體(15.0%), 蚯蚓卡片(0.01%), 蚯蚓皮(45.0%), 鋁原石(0.4%)","moc_f16_a(蘇克拉特沙漠), moc_f16_b(蘇克拉特沙漠), moc_f16_z(蘇克拉特沙漠), moc_fild16(蘇克拉特沙漠), moc_fild17(蘇克拉特沙漠)"
"1269","古鐘魔","CLOCK","81","36,490","無形","中","地 2","","","91","43","308","353","古鐘魔卡片(0.01%), 指針(26.68%), 檸檬(1.6%), 瑪哪樹枝(4.0%), 白色藥草(9.5%), 盜賊之衣[1](???%), 鋁(0.82%), 鐘塔之鑰(0.15%), 鐘塔鑰匙(0.15%)","c_tower2(鐘塔2樓), c_tower4(鐘塔4樓), tow_d02_a(鐘塔2樓), tow_d02_b(鐘塔2樓), tow_d02_z(鐘塔2樓)"
"2802","憤怒蚯蚓","C4_HODE","81","61,780","動物","中","地 2","97440","27300","91","24","309","296","地靈礦石(3.0%), 湯恩劍[2](0.25%), 營養蚯蚓(0.5%), 盲人之證(0.05%), 粘稠液體(75.0%), 蚯蚓卡片(0.05%), 蚯蚓皮(100.0%), 鋁原石(2.0%)","moc_fild17(蘇克拉特沙漠)"
"2871","憤怒古鐘魔","C4_CLOCK","81","364,900","無形","中","地 2","","","91","43","315","353","古鐘魔卡片(0.05%), 指針(100.0%), 檸檬(8.0%), 瑪哪樹枝(20.0%), 白色藥草(47.5%), 鋁(4.1%), 鐘塔之鑰(0.75%), 鐘塔鑰匙(0.75%)","c_tower2(鐘塔2樓), tow_d02_a(鐘塔2樓), tow_d02_b(鐘塔2樓), tow_d02_z(鐘塔2樓)"
"1199","朽魔","PUNK","82","28,683","植物","小","風 1","","","68","55","330","362","寵物奶嘴(0.5%), 昇龍拳套[1](???%), 朽魔卡片(0.01%), 蛾蝶蟲翅膀粉末(15.0%), 連帽披肩[1](0.08%), 魔女之星沙(5.0%), 黃色魔力礦石(4.0%), 黴菌粉末(26.68%)","c_tower1(鐘塔1樓), c_tower2(鐘塔2樓), tow_d01_a(鐘塔1樓), tow_d01_b(鐘塔1樓), tow_d01_z(鐘塔1樓), tow_d02_a(鐘塔2樓), tow_d02_b(鐘塔2樓), tow_d02_z(鐘塔2樓)"
"1209","藍鼠","CRAMP","82","16,133","動物","小","毒 2","","","88","42","331","344","亞爾特劍[3](???%), 圓柄馬刀[3](???%), 巨鼠指甲(23.28%), 檸檬(1.25%), 玻璃珠(0.55%), 神之金屬(0.48%), 藍寶石(0.4%), 藍色藥草(0.35%), 藍鼠卡片(0.01%), 魔物飼料(5.0%)","alde_dun03(鐘塔地下3樓), gl_dun01(地下洞穴1樓), gl_prison1(地下監獄2樓), gl_sew02(地下水道2樓), gl_step(樓梯迷宮), mjo_d03_a(妙勒尼廢棄礦場3樓), mjo_d03_b(妙勒尼廢棄礦場3樓), mjo_d03_z(妙勒尼廢棄礦場3樓), mjo_dun03(妙勒尼廢棄礦場3樓)"
"1248","玩具士兵","CRUISER","82","73,800","無形","中","無 3","44280","8180","40","36","294","289","手銬(4.5%), 火焰纏繞的符石(???%), 玩具士兵卡片(0.01%), 神之金屬原石(0.44%), 神聖之帽(0.01%), 蒼蠅翅膀(5.0%), 雪勒結晶(17.5%), 風靈原石(0.03%)","xma_d02_a(玩具分類場), xma_d02_b(玩具分類場), xma_d02_z(玩具分類場), xmas_dun02(玩具分類場)"
