"id","名稱","敘述","類別","子類別","攻擊","防禦","重量","買價","賣價"
"29406","鍊金術師精髓1Lv","知識藥水技能等級每+1時，ATK+3。\n攻擊速度增加(攻擊後延遲減少)10%。\n鎧甲每精煉+2時，CRI+5。","其他","-","0","0","0","20","10"
"29407","流氓精髓1Lv","抄襲技能等級每+1時，ATK+3。\n潛擊傷害+20%\n鎧甲每精煉+1時，攻擊速度增加（攻擊後延遲減少）1%。","其他","-","0","0","0","20","10"
"29408","賢者精髓1Lv","自動唸咒技能等級每+1時，MATK+3。\n崩裂術、地震術傷害+20%。\n鎧甲每精煉+1時，攻擊速度增加（攻擊後延遲減少）1%。","其他","-","0","0","0","20","10"
"29409","武僧精髓1Lv","天使之擊技能等級每+1時，ATK+3。\n連環全身掌傷害+20%。\n鎧甲每精煉+2時，猛龍誇強傷害+5%。","其他","-","0","0","0","20","10"
"29410","吟遊詩人&舞孃精髓1Lv","操控樂器、練習舞蹈技能等級每+1時，臨機應變技能冷卻時間-1秒。\n臨機應變技能冷卻時間-60秒。\n鎧甲每精煉+2時，MSP+30。","其他","-","0","0","0","20","10"
"29411","騎士精髓2Lv","騎兵修練技能等級每+1時，CRI+5。\n怪物互擊傷害+20%。\n鎧甲每精煉+1時，攻擊速度增加(攻擊後延遲減少)1%。\n當裝備職業為劍士系列時，爆擊傷害+7%。","其他","-","0","0","0","20","10"
"29412","鐵匠精髓2Lv","武器值最大化技能等級每+1時，CRI+5。\n武器研究技能等級每+1時，爆擊傷害+1%。\n鎧甲每精煉+1時，攻擊速度增加(攻擊後延遲減少)1%。\n當裝備職業為商人系列時，CRI+10。","其他","-","0","0","0","20","10"
"29413","刺客精髓2Lv","無影之牙技能等級每+1時，CRI+5。\n音速投擲傷害+20%。\n鎧甲每精煉+1時，爆擊傷害+1%。\n當裝備職業為盜賊系列時，攻擊速度增加 (攻擊後延遲-7%)","其他","-","0","0","0","20","10"
"29414","巫師精髓2Lv","崩裂術技能等級每+1時，變動詠唱-5%。\n隕石術、暴風雪、怒雷強擊傷害+20%。\n鎧甲每精煉+2時，MATK+1%。\n當裝備職業為魔法師系列時，FLEE+30。","其他","-","0","0","0","20","10"
"29415","祭司精髓2Lv","聖母之頌歌技能等級每+1時，變動詠唱-5%。\n十字驅魔攻擊傷害+20%。\n鎧甲每精煉+2時，十字驅魔攻擊傷害+5%。\n服事系列裝備時，MATK+7%、治癒量+15%","其他","-","0","0","0","20","10"
"29416","獵人精髓2Lv","閃電衝擊技能等級每+1時，攻擊速度（攻擊後延遲減少）3%。\n閃電衝擊、獵鷹突擊傷害+80%。\n鎧甲每精煉+1時，LUK+1。","其他","-","0","0","0","20","10"
"29417","十字軍精髓2Lv","信任技能等級每+1時，ATK+5。\n聖十字攻擊傷害+15%。\n鎧甲每精煉+2時，MHP+100。\n當裝備職業為劍士系列時，DEF+80。","其他","-","0","0","0","20","10"
"29418","鍊金術師精髓2Lv","知識藥水技能等級每+1時，ATK+5。\n攻擊速度增加(攻擊後延遲減少)10%。\n鎧甲每精煉+2時，CRI+5。\n當裝備職業為商人系列時，All State+7。","其他","-","0","0","0","20","10"
"29419","流氓精髓2Lv","抄襲技能等級每+1時，ATK+5。\n潛擊傷害+20%。\n潛擊SP消耗-15%。\n鎧甲每精煉+1時，攻擊速度增加（攻擊後延遲減少）1%。","其他","-","0","0","0","20","10"
"29420","賢者精髓2Lv","自動唸咒技能等級每+1時，MATK+5。\n崩裂術、地震術傷害+20%。\nASPD+1。\n鎧甲每精煉+1時，攻擊速度增加（攻擊後延遲減少）1%。\n地屬性魔法傷害+15%。","其他","-","0","0","0","20","10"
"29421","武僧精髓2Lv","天使之擊技能等級每+1時，ATK+5。\n連環全身掌傷害+20%。\n鎧甲每精煉+2時，猛龍誇強傷害+5%。\n當裝備職業為服事系列時，\n近距離普通攻擊時，以一定機率對自己施放蓄氣Lv5","其他","-","0","0","0","20","10"
"29422","吟遊詩人&舞孃精髓2Lv","操控樂器、練習舞蹈技能等級每+1時，臨機應變技能冷卻時間-3秒。\n臨機應變技能冷卻時間-60秒。\n鎧甲每精煉+2時，MSP+30。\n當裝備職業為弓箭手系列時，SP自然恢復速度+50%。","消耗/恢復","-","0","0","0","20","10"
"29553","騎士精髓Ⅱ1Lv","長槍使用熟練度技能等級每+1時，HIT+1\n連刺攻擊傷害+20%。\n鎧甲每精煉+1時，ATK+2。","其他","-","0","0","0","20","10"
"29554","鐵匠精髓Ⅱ1Lv","強化火屬性技能技能等級每+1時，LUK+1。\nDEX+10。\n鎧甲每精煉+2時，LUK+1。","其他","-","0","0","0","20","10"
"29555","刺客精髓Ⅱ1Lv","左手修練技能等級每+1時，FLEE+3。\n毒性感染傷害+20%。\n鎧甲每精煉+2時，變動詠唱-3%。","其他","-","0","0","0","20","10"
"29556","巫師精髓Ⅱ1Lv","怒雷強擊技能等級每+1時，變動詠唱-2%。\n雷鳴術傷害提高20%。\n鎧甲每精煉+1時，MATK+2。","其他","-","0","0","0","20","10"
"29557","祭司精髓Ⅱ1Lv","鈍器使用熟練度技能等級每+1時，ATK+3。\n爆擊傷害+15%。\n鎧甲每精煉+1時，ATK + 2。","其他","-","0","0","0","20","10"
"29558","獵人精髓Ⅱ1Lv","動物殺手技能等級每+1時，ATK+3。\n二連矢傷害+20%。\n鎧甲每精煉+2時，弓攻擊力+3%。","其他","-","0","0","0","20","10"
"29560","十字軍精髓Ⅱ1Lv","信任技能等級每+1時，MATK+3。\n聖十字審判傷害+20%。\n鎧甲每精煉+1時，MATK + 2。","其他","-","0","0","0","20","10"
"29561","鍊金術師精髓Ⅱ1Lv","配藥技能等級每+1時，ATK+3。\n金錢攻擊傷害+100%。\n鎧甲每精煉+1時，ATK+2。","其他","-","0","0","0","20","10"
"29562","流氓精髓Ⅱ1Lv","強奪技能等級每+1時，HIT+1。\n背刺傷害+20%。\n鎧甲每精煉+1時，ATK+2。","其他","-","0","0","0","20","10"
"29563","賢者精髓Ⅱ1Lv","進化之書技能等級每+1時，MATK+3。\n火箭術、冰箭術、雷擊術傷害+20%。\n鎧甲每精煉+1時，MATK+2。","其他","-","0","0","0","20","10"
"29564","武僧精髓Ⅱ1Lv","天使之擊技能等級每+1時，浸透勁變動詠唱-3%。\n浸透勁傷害+20%。\n鎧甲每精煉+2時，浸透勁傷害+5%。","其他","-","0","0","0","20","10"
"29565","吟遊詩人&舞孃精髓Ⅱ1Lv","操控樂器、練習舞蹈技能等級每+1時，ATK+3。\n樂器攻擊或纏箭投擲傷害+20%。\n鎧甲每精煉+2時，遠距離武器物理傷害+1%。","其他","-","0","0","0","20","10"
"29566","騎士精髓Ⅱ 2Lv","長槍使用熟練度技能等級每+1時，HIT+2。\n連刺攻擊傷害+20%。\n騎乘攻擊傷害+40%。\n鎧甲每精煉+1時，ATK+2。","其他","-","0","0","0","20","10"
"29567","鐵匠精髓Ⅱ 2Lv","強化火屬性技能等級每+1時，LUK+2。\nDEX + 10。\n鎧甲每精煉+2時，LUK+1。\n當裝備職業為商人系列時，DEX、LUK+10。","其他","-","0","0","0","20","10"
"29568","刺客精髓Ⅱ 2Lv","左手修練技能等級每+1時，FLEE+5。\n毒性感染傷害+40%。\n鎧甲每精煉+2時，變動詠唱-3%。","其他","-","0","0","0","20","10"
"29569","巫師精髓Ⅱ 2Lv","怒雷強擊技能等級每+1時，變動詠唱-3%。\n雷鳴術傷害+40%。\n鎧甲每精煉+1時，MATK+2。","其他","-","0","0","0","20","10"
"29570","祭司精髓Ⅱ 2Lv","鈍器使用熟練度技能等級每+1時，ATK+5。\n爆擊傷害+15%。\n鎧甲每精煉+1時，ATK+2。\n當裝備職業為服事系列，\n近距離普通攻擊時，以一定機率對敵人施放狂擊Lv10。","其他","-","0","0","0","20","10"
"29571","獵人精髓Ⅱ 2Lv","動物殺手技能等級每+1時，ATK+5。\n二連矢傷害+40%。\n鎧甲每精煉+2時，弓攻擊力+3%。","其他","-","0","0","0","20","10"
"29573","十字軍精髓Ⅱ 2Lv","信任技能等級每+1時，MATK+5。\n聖十字審判傷害+20%。\n鎧甲每精煉+1時，MATK+2。\n當裝備職業為劍士系列時，受到治癒量+15%。","其他","-","0","0","0","20","10"
"29574","鍊金術師精髓Ⅱ 2Lv","配藥技能等級每+1時，ATK+5。\n金錢攻擊傷害+100%。\n鎧甲每精煉+1時，ATK+2。\n當裝備職業為商人系列，\n近距離普通攻擊時，以一定機率對敵人施放狂擊Lv10。","其他","-","0","0","0","20","10"
"29575","流氓精髓Ⅱ 2Lv","強奪技能等級每+1時，HIT+2。\n背刺傷害+40%。\n鎧甲每精煉+1時，ATK + 2。","其他","-","0","0","0","20","10"
"29576","賢者精髓Ⅱ 2Lv","進化之書技能等級每+1時，MATK+5。\n火箭術、冰箭術、雷擊術傷害+40%。\n鎧甲每精煉+1時，MATK+2。","其他","-","0","0","0","20","10"
"29577","武僧精髓Ⅱ 2Lv","天使之擊技能等級每+1時，浸透勁變動詠唱-5%。\n浸透勁傷害+20%。\n對敵人施放浸透勁時，以一定機率對自己施放蓄氣Lv5。\n鎧甲每精煉+2時，浸透勁傷害+5%。","其他","-","0","0","0","20","10"
"29578","吟遊詩人&舞孃精髓Ⅱ 2Lv","操控樂器、練習舞蹈技能等級每+1時，ATK+5。\n樂器攻擊或纏箭投擲傷害增加40%。\n鎧甲每精煉+2時，遠距離武器物理傷害+1%。","其他","-","0","0","0","20","10"
"31027","(服飾)淘氣熊髮箍","為角色裝扮成熊的可愛耳飾。\n紅色蝴蝶結裝飾更增添可愛感。","服飾裝備","頭上","0","0","0","20","10"
"31029","(服飾)豬鼻子","摹仿小野豬的鼻子所製成的服飾用面具。","服飾裝備","頭下","0","0","0","20","10"
"31048","(服飾)白百合蝴蝶結","象徵「純白」的白色百合花服裝飾品。\n跟穿婚紗的新娘很匹配。\n亮點是黑色蝴蝶結！","服飾裝備","頭上","0","0","0","20","10"
"31054","(服飾)史汀帽子","仿製手形泥狀魔物「史汀」的軟綿綿帽子，似乎完全沒有考慮到佩戴者的感受。","服飾裝備","頭上","0","0","0","20","10"
"31055","(服飾)波利泡泡煙斗","年輕的傑克們愛用的服飾用煙斗。\n雖然是會冒出波利的奇幻煙斗，但在傑克幫派之間卻很受歡迎，據說能展現成熟穩重的氣質。","服飾裝備","頭下","0","0","0","20","10"
"31056","(服飾)紅焰爆裂波動","紅色的火焰有保護自己的感覺。","服飾裝備","頭中","0","0","0","20","10"
"31058","(服飾)冰果球","將夏天最最清涼的消暑聖品放在頭上的帽子。","服飾裝備","頭上","0","0","0","20","10"
"31060","(服飾)海星髮圈","海邊居民製作的海星髮圈，\n佩戴時，會有與大海交流的神秘感。","服飾裝備","頭上","0","0","0","20","10"
"31061","(服飾)螃蟹鉗髮夾","螃蟹鉗髮夾。","服飾裝備","頭上","0","0","0","20","10"
"31064","(服飾)古典俏麗髮包(紅)","黏在頭髮上時總能感受到不同造型的裝飾頭髮。\n將馬尾綁成圓圓的雙丸子頭。","服飾裝備","頭下","0","0","0","20","10"
"31065","(服飾)古典俏麗髮包(黃)","黏在頭髮上時總能感受到不同造型的裝飾頭髮。\n將馬尾綁成圓圓的雙丸子頭。","服飾裝備","頭下","0","0","0","20","10"
"31066","(服飾)古典俏麗髮包(綠)","黏在頭髮上時總能感受到不同造型的裝飾頭髮。\n將馬尾綁成圓圓的雙丸子頭。","服飾裝備","頭下","0","0","0","20","10"
"31067","(服飾)古典俏麗髮包(黑)","黏在頭髮上時總能感受到不同造型的裝飾頭髮。\n將馬尾綁成圓圓的雙丸子頭。","服飾裝備","頭下","0","0","0","20","10"
"31068","(服飾)古典俏麗髮包(白)","黏在頭髮上時總能感受到不同造型的裝飾頭髮。\n將馬尾綁成圓圓的雙丸子頭。","服飾裝備","頭下","0","0","0","20","10"
"31069","(服飾)古典俏麗髮包(褐)","黏在頭髮上時總能感受到不同造型的裝飾頭髮。\n將馬尾綁成圓圓的雙丸子頭。","服飾裝備","頭下","0","0","0","20","10"
"31070","(服飾)古典俏麗髮包(紫)","黏在頭髮上時總能感受到不同造型的裝飾頭髮。\n將馬尾綁成圓圓的雙丸子頭。","服飾裝備","頭下","0","0","0","20","10"
"31080","(服飾)俐落俏馬尾(紅)","黏在頭髮上時總能感受到不同造型的裝飾頭髮。\n留到腰部的超長馬尾。","服飾裝備","頭下","0","0","0","20","10"
"31081","(服飾)俐落俏馬尾(黃)","黏在頭髮上時總能感受到不同造型的裝飾頭髮。\n留到腰部的超長馬尾。","服飾裝備","頭下","0","0","0","20","10"
"31083","(服飾)俐落俏馬尾(黑)","黏在頭髮上時總能感受到不同造型的裝飾頭髮。\n留到腰部的超長馬尾。","服飾裝備","頭下","0","0","0","20","10"
"31087","(服飾)矮人鬍鬚","矮人毛茸茸的鬍鬚，\n不需另外戴圍巾。","服飾裝備","頭下","0","0","0","20","10"
"31092","(服飾)兔耳蝴蝶結帽子","哥德風兔子蝴蝶結帽子。\n可愛中又帶有優雅風範。","服飾裝備","頭上","0","0","0","20","10"
"31121","(服飾)惡魔翅膀圍巾","掛有巨大蝙蝠翅膀的服飾用圍巾。\n穿戴後圍巾看起來就像展開翅膀的蝙蝠。","服飾裝備","頭下","0","0","0","20","10"
"31132","(服飾)聖誕花環帽","用四季青樹枝編織的花圈。\n感覺從某處傳來鐘聲。","服飾裝備","頭上","0","0","0","20","10"
"31148","(服飾)德帛硫人偶帽","超高人氣!卡普拉德帛硫做成帽子的頭盔!被她喊了一聲「哥哥」後就昏厥的人太多的緣故, 據說刺客公會有意高薪挖角過去。","服飾裝備","頭上","0","0","0","20","10"
"31162","(服飾)刮鬍泡沫","方便剃鬍子的泡沫，因為太滑，踩到掉在地上的泡沫小心摔得四腳朝天。","服飾裝備","頭下","0","0","0","20","10"
"31168","(服飾)羊毛保暖耳罩(藍)","用羊毛和羊角製成的柔軟保暖藍色耳罩。","服飾裝備","頭中","0","0","0","20","10"
"31176","(服飾)熊熊看著你","由多種布料拼接而成的縫製娃娃服飾。\n坐在頭頂栩栩如生，目不轉睛盯著某個人。","服飾裝備","頭上","0","0","0","20","10"
"31178","(服飾)卡薩火焰圍巾","用卡薩的羽毛做成的圍巾。\n小心燙傷！","服飾裝備","頭下","0","0","0","20","10"
"31179","(服飾)野狼假面","以灰狼外型為樣本而製作的服飾面具。\n藏於高貴動物面具背後的真面目，除本人外無人知曉。","服飾裝備","頭上","0","0","0","20","10"
"31183","(服飾)墮落天使祝福","一位曾統治過仙界的天使被流放到魔界時所遺失的翅膀，裝備後被對其他天使的強烈仇恨所包圍。","服飾裝備","頭中","0","0","0","20","10"
"31186","(服飾)黑貓","製作的非常逼真又精細的黑貓娃娃。\n會跟隨你的腳步或坐下時在旁邊裝睡的樣子，感覺跟真貓生活一樣。","服飾裝備","頭中","0","0","0","20","10"
"31187","(服飾)公主蝴蝶結","哥德風的巨大服飾專用蝴蝶結。\n故意擺成邪的，讓人有既可愛又活潑的感覺。","服飾裝備","頭中","0","0","0","20","10"
"31203","(服飾)炭火爐","以使用木炭為燃料的烹調用火爐為造型所設計的服飾裝備。 因為是裝飾用，所以無法用來做料理，但重現度高到幾乎以假亂真。","服飾裝備","頭中","0","0","0","20","10"
"31204","(服飾)進化的懶洋洋的貓","臉部表情會隨著心情而變化的神奇貓帽。","服飾裝備","頭上","0","0","0","20","10"
"31205","(服飾)獸人英雄頭盔","是真正獸人英雄的頭盔, 成為獸人族中最勇猛偉大的戰士象徵。","服飾裝備","頭上/中","0","0","0","20","10"
"31212","(服飾)性感麻花側髮捲(黃)","黏在頭髮上時總能感受到不同造型的裝飾頭髮。","服飾裝備","頭下","0","0","0","20","10"
"31214","(服飾)性感麻花側髮捲(黑)","黏在頭髮上時總能感受到不同造型的裝飾頭髮。","服飾裝備","頭下","0","0","0","20","10"
"31215","(服飾)性感麻花側髮捲(白)","黏在頭髮上時總能感受到不同造型的裝飾頭髮。","服飾裝備","頭下","0","0","0","20","10"
"31216","(服飾)性感麻花側髮捲(褐)","黏在頭髮上時總能感受到不同造型的裝飾頭髮。","服飾裝備","頭下","0","0","0","20","10"
"31217","(服飾)性感麻花側髮捲(紫)","黏在頭髮上時總能感受到不同造型的裝飾頭髮。","服飾裝備","頭下","0","0","0","20","10"
